area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,14.4317186646
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,28.8634373292
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,2.0044053701
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,78.9903460369,462991.88152121246
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,157.9806920738,925983.7630424273
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,10.9708813940,64304.42798905726
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,50.2011054669,294247.40415365016
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,100.4022109337,588494.8083072992
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,6.9723757593,40867.69502134031
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,32.4646856441
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,32.4646856441
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,7.2143745876
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,177.6917089783,1439604.9186297199
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,177.6917089783,1439604.9186297199
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,39.4870464396,319912.2041399382
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,112.9292460479,914918.8727064416
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,112.9292460479,914918.8727064416
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,25.0953880106,203315.3050458758
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,18.9804418279
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,17.9259728375
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,103.8872571429,1453825.2871439978
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,98.1157428571,1373057.2156359993
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,66.0239562700,923956.4102712158
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,62.3559586995,872625.4985894813
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,34.1033958301
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,186.6610000000,962429.71583
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1980,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,118.6295416807,611657.475791692
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,2.1471969926,2630.1359514151086
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0010746732,0.005846074465706029
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0010746732,0.005846074465706029
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,124.3702031125,140896.1425914434
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0622473489,0.5044909629135352
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0622473489,0.5044909629135352
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,33.2180844136,75787.85682354572
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,12.4260949940
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,168.2688724050,291427.04761354346
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0842186549,0.8518251428628337
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.0842186549,0.8518251428628337
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,4.9649677788,8602.283313647635
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,2.7039725464,9220.046148391333
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,8.2649122581,12510.837367475033
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0041365927,0.022502496361133228
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0041365927,0.022502496361133228
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,10.0546297459,28348.686711012717
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Clupeiformes","Herrings, shads, anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,0.5543960316,608.2933049568596
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Clupeiformes","Herrings, shads, anchovies","Small pelagics (<30 cm)","Other fishes & inverts","Martinique (France)",Industrial,Landings,Reported,longline,Other,0.0005549510,0.007707993220346239
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,69.2126329161,296674.2755591551
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0346409574,1.319399261154801
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0346409574,1.319399261154801
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,40.1040253464,84216.12719391152
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0200720848,0.7181615749690026
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0200720848,0.7181615749690026
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,13.6142956389,26441.045117921978
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0068139618,0.3632235263102708
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0068139618,0.3632235263102708
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,10.5555624247,61.53642266547064
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,0.8827739796,1115.1527536708556
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0004418288,0.0025757571064858463
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Calamus","Porgies","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.0004418288,0.0025757571064858463
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,8.8822213276,46916.10622583013
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,201.4045761418,308226.9450678995
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.1008030912,0.5876580871920275
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Epinephelus morio","Red grouper","Large reef assoc. fish (>=90 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Other,0.1008030912,0.5876580871920275
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","Curacao",Industrial,Landings,Reported,longline,Direct human consumption,15.0944097143,93492.61526949209
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,8.1551867312,57806.95650419202
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,27.1597261493,139963.30315407805
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Direct human consumption,150.6046820337,454070.7066565513
"Puerto Rico (USA)",eez,Inferred foreign catch,,1980,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Cuba",Industrial,Landings,Reported,other industrial,Fishmeal and fish oil,0.0753777187,0.43943420284430196
