area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Engraulidae","Anchovies, round herrings","Small pelagics (<30 cm)","Anchovies","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,186.5038753341,235171.09868302505
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Engraulidae","Anchovies, round herrings","Small pelagics (<30 cm)","Anchovies","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Other,0.1866905659,65.70832280921292
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,0.5301962120
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.0605938530
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,33.3248758900,163752.99697153165
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,3.8085572450,18714.628227423833
"Puerto Rico (USA)",eez,Reconstructed domestic catch,1,2016,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.9179980120,3978.3915164928167
"Puerto Rico (USA)",eez,Reconstructed domestic catch,1,2016,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,8.1593774090,35360.85856341564
"Puerto Rico (USA)",eez,Reconstructed domestic catch,1,2016,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,7.5000000000,32503.269052500003
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Epinephelus","Seabasses, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,5.1095089090,49968.834274898814
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Epinephelus","Seabasses, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,22.4235960920,219293.27787153426
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,1.6701923080,8895.132001647366
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,3.6649038460,19518.59275567632
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Scomberomorus","Spanish mackerels","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,3.6649038460,19518.59275567632
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,0.7143355990
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.2467133750
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1767134090
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,45.2191695600,270215.5448603481
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,78.3045802200,467923.5601868523
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,10.8428572800,64793.50718439404
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Thunnus","Tunas","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,23.7281000000,111559.8488605117
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,2.7053329620,14041.756372507993
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,4.0855389130,21205.57538482656
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,7.2703892140,37736.217874204085
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,0.5166989120,2681.8733006824414
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.3436621950
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.3380186500
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,21.5911590900,93571.10040768015
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,21.2551099200,92114.74086269623
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,5.1961538460,23542.54533419142
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,0.2919826650,1322.9044657428965
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,11.1391386800,50468.80541453183
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,0.2919826650,1322.9044657428965
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,11.0807421500,50204.22453497555
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,23.7281000000,107506.4146482601
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,3.1548076920,13634.950538795165
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,6.9225961540,29919.179035602414
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,6.9225961540,29919.179035602414
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,23.7281000000,102551.883178173
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,1.8557692310,7195.347620625528
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,4.0721153850,15788.75501162588
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Euthynnus alletteratus","Little tunny ","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,4.0721153850,15788.75501162588
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.5213931120,39361.85320087305
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,9.5213931120,39361.85320087305
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.1237179490,534.7039439690141
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.2714743590,1173.3011387358194
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,0.2714743590,1173.3011387358194
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.3749244640
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.3749244640
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,23.5654479500,120048.29125510524
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,23.5654479500,120048.29125510524
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.2158656010
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.2158656010
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,13.5679851800,67410.15203215217
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,13.5679851800,67410.15203215217
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.5213931120,29833.262001372914
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,9.5213931120,29833.262001372914
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.6185897440,2026.3226361996517
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1.3573717950,4446.360807992079
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,1.3573717950,4446.360807992079
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1514846320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.5213931120,42819.32478496668
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,9.5213931120,42819.32478496668
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.1855769230,872.5070056969929
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.4072115380,1914.5425733007073
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,0.4072115380,1914.5425733007073
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,0.5179870460
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.0359740920
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.0719426450
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,32.5574827500,169145.17568967352
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,65.1149655000,338290.35137934703
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,4.5218726050,23492.38551678406
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,1.1652310460
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.1652310460
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.2589402320
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,73.2392632900,383144.41515714274
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,73.2392632900,383144.41515714274
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,16.2753918400,85143.20335662861
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,2.7836538460,15224.37231078839
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,5.4973557690,30066.16324525446
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,5.4973557690,30066.16324525446
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,1.2216346150,6681.369608233478
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,23.7281000000,82259.1769085471
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Hemiramphus brasiliensis","Ballyhoo halfbeak","Medium pelagics (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.7423076920,1245.976024579687
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Hemiramphus brasiliensis","Ballyhoo halfbeak","Medium pelagics (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,0.0417652860,70.10373942846554
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Hemiramphus brasiliensis","Ballyhoo halfbeak","Medium pelagics (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,1.6340668150,2742.8088055583435
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Hemiramphus brasiliensis","Ballyhoo halfbeak","Medium pelagics (30 - 89 cm)","Other fishes & inverts","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,1.5818602070,2655.1791304335034
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Lachnolaimus maximus","Hogfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,0.1855769230,909.4622279480208
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Lachnolaimus maximus","Hogfish","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,0.8144230770,3991.2668780519793
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,0.4044639680
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.6178558700
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,25.4221196100,403498.3764435543
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,101.6884784000,1613993.5051393395
"US Virgin Isl.",eez,Reconstructed domestic catch,1,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,13.0386346130,216355.42223001688
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,11.4442730750,189899.52604305246
"US Virgin Isl.",eez,Reconstructed domestic catch,2,2016,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,45.7770923120,759598.1043713308
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,1.8405382800
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2016,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,115.6849263000,418540.56720154564
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2016,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0091296315
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2016,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,unknown by source,,0.0240980497
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2016,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0087940676,15.780666881777101
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2016,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,24.4240580455,43828.17378899801
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2016,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.9300580694,1668.9588037146104
